resolution,emotions,people,tries,time
11,8,4,30,60.5838495
11,8,5,30,50.4838479
11,8,6,30,62.9381551
11,8,7,30,76.9460205
11,8,8,30,86.2435357
11,8,9,30,100.6632761
11,9,10,30,141.8047621
11,9,11,4,20.9253847
11,9,12,4,26.2526743
11,9,13,4,27.9421613
11,9,14,4,29.7412668
11,9,15,4,32.3557115
11,9,16,4,36.9062947
11,9,17,4,40.3872567
11,9,18,4,43.4607132
11,9,19,4,49.11588
11,9,2,30,26.7568568
11,9,20,4,54.8949908
11,9,21,2,28.6427574
11,9,22,2,28.8938295
11,9,23,2,33.7922519
11,9,24,2,36.7022439
11,9,25,2,41.0332401
11,9,26,2,44.3243701
11,9,27,2,46.4878375
11,9,28,2,56.0239328
11,9,29,2,871.2628845
11,9,3,30,38.1604644
11,9,30,2,1222.4133328
11,9,31,2,1732.3118208
11,9,4,30,58.004878
11,9,5,30,66.1028284
11,9,6,30,80.4528825
11,9,7,30,91.0078036
11,9,8,30,107.2852592
11,9,9,30,122.5022273
12,10,10,30,223.0967381
12,10,11,4,33.9729284
12,10,12,4,37.3732533
12,10,13,4,42.0578886
12,10,14,4,47.6280325
12,10,15,4,50.7559408
12,10,16,4,59.3280897
12,10,17,4,63.4241116
12,10,18,4,68.2860098
12,10,19,4,75.0780568
12,10,2,30,41.1143616
12,10,20,4,84.6637927
12,10,21,2,44.8176926
12,10,22,2,51.4681989
12,10,23,2,56.3200197
12,10,24,2,122.9362694
12,10,25,2,1583.768033
12,10,26,2,1657.5918614
12,10,3,30,57.3168072
12,10,4,30,74.5509784
12,10,5,30,95.386424
12,10,6,30,117.5454765
12,10,7,30,138.0336521
12,10,8,30,170.2319796
12,10,9,30,188.5347396
12,11,10,30,265.4992197
12,11,11,4,38.2174644
12,11,12,4,42.3287399
12,11,13,4,47.5197187
12,11,14,4,54.112521
12,11,15,4,58.3432038
12,11,16,4,66.9442996
12,11,17,4,73.8701299
12,11,18,4,75.9098887
12,11,19,4,81.8474965
12,11,2,30,50.5447612
12,11,20,4,93.3072626
12,11,21,2,52.8606881
12,11,22,2,53.9418225
12,11,23,2,62.7495527
12,11,24,2,1092.9047124
12,11,25,2,1633.439302
12,11,26,2,1887.5499504
12,11,3,30,66.8692627
12,11,4,30,86.3413185
12,11,5,30,110.4220423
12,11,6,30,143.4245436
12,11,7,30,159.6541201
12,11,8,30,195.6760671
12,11,9,30,228.5106129
12,12,10,30,294.8004971
12,12,11,4,43.2627395
12,12,12,4,48.7532074
12,12,13,4,55.2294747
12,12,14,4,59.0430896
12,12,15,4,65.3046891
12,12,16,4,75.9537631
12,12,17,4,78.8970944
12,12,18,4,89.9207001
12,12,19,4,98.960437
12,12,2,30,72.9937978
12,12,20,4,104.1305044
12,12,21,2,59.6204003
12,12,22,2,62.1887256
12,12,23,2,67.7132848
12,12,24,2,119.3697747
12,12,25,2,1647.4661733
12,12,26,2,2194.0115112
12,12,3,30,77.1597585
12,12,4,30,102.3953791
12,12,5,30,126.4178876
12,12,6,30,153.8930716
12,12,7,30,187.5188147
12,12,8,30,222.4219882
12,12,9,30,253.2154745
12,13,10,30,333.9688299
12,13,11,4,48.2264542
12,13,12,4,53.1301547
12,13,13,4,59.0045905
12,13,14,4,66.2908741
12,13,15,4,74.4076935
12,13,16,4,83.7001898
12,13,17,4,91.8323169
12,13,18,4,96.536276
12,13,19,4,101.6874024
12,13,2,30,165.1422598
12,13,20,4,116.4942535
12,13,21,2,64.3666049
12,13,22,2,66.192333
12,13,23,2,75.9670466
12,13,24,2,146.1732794
12,13,25,2,1818.4952234
12,13,26,2,2237.7930015
12,13,3,30,91.0435002
12,13,4,30,121.0746654
12,13,5,30,146.5774063
12,13,6,30,178.3359159
12,13,7,30,209.908612
12,13,8,30,251.2637603
12,13,9,30,291.134611
12,14,10,2,24.8007101
12,14,11,2,26.9763137
12,14,12,2,28.9098298
12,14,13,2,31.9293261
12,14,14,2,35.6092563
12,14,15,2,39.750096
12,14,16,2,46.2541477
12,14,17,2,50.6977166
12,14,18,2,55.6765721
12,14,19,2,60.6428402
12,14,2,2,5.7002535
12,14,20,2,64.6371427
12,14,21,2,118.2539713
12,14,22,2,127.5417227
12,14,23,2,137.3446294
12,14,24,2,370.2901379
12,14,25,2,2351.6481851
12,14,26,2,2585.4412382
12,14,3,2,7.2228539
12,14,4,2,9.1465577
12,14,5,2,11.325542
12,14,6,2,14.3917918
12,14,7,2,19.0130082
12,14,8,2,21.3531105
12,14,9,2,25.2633806
12,2,2,30,3.5358907
12,3,2,30,6.1209146
12,4,2,30,9.536959
12,4,3,30,15.4986291
12,4,4,30,19.5775591
12,5,10,30,86.5300051
12,5,11,4,13.7981951
12,5,12,4,15.6546726
12,5,13,4,19.463792
12,5,14,4,19.8471639
12,5,15,4,21.8359887
12,5,2,30,13.8170747
12,5,3,30,19.9258655
12,5,4,30,26.541015
12,5,5,30,34.0372272
12,5,6,30,43.0510146
12,5,7,30,53.4854163
12,5,8,30,64.309816
12,5,9,30,73.0819419
12,6,10,30,109.4142131
12,6,11,4,16.7832179
12,6,12,4,18.9756305
12,6,13,4,23.7169853
12,6,14,4,24.2249113
12,6,15,4,26.9499091
12,6,16,4,32.4198777
12,6,2,30,19.2281281
12,6,3,30,25.8775853
12,6,4,30,34.4447602
12,6,5,30,44.9489084
12,6,6,30,56.1681496
12,6,7,30,70.951433
12,6,8,30,80.0608585
12,6,9,30,95.0977196
12,7,10,30,134.4113593
12,7,11,4,20.6876637
12,7,12,4,23.032981
12,7,13,4,26.3033226
12,7,14,4,29.0932414
12,7,15,4,32.6707712
12,7,16,4,39.4596891
12,7,17,4,40.0105145
12,7,18,4,44.0171168
12,7,19,4,49.8759727
12,7,2,30,27.5319316
12,7,3,30,32.8165885
12,7,4,30,43.248728
12,7,5,30,55.7288958
12,7,6,30,68.2561562
12,7,7,30,82.8534211
12,7,8,30,99.482212
12,7,9,30,116.2608621
12,8,10,30,158.2626356
12,8,11,4,24.8309483
12,8,12,4,28.1643453
12,8,13,4,31.5063762
12,8,14,4,36.3889515
12,8,15,4,39.9633819
12,8,16,4,46.6773871
12,8,17,4,48.170959
12,8,18,4,52.7151715
12,8,19,4,55.938969
12,8,2,30,34.7996329
12,8,20,4,64.2462794
12,8,21,2,37.2473694
12,8,22,2,40.0745785
12,8,23,2,43.6374284
12,8,24,2,76.0736845
12,8,25,2,1170.0068451
12,8,26,2,1433.5684159
12,8,3,30,48.4311918
12,8,4,30,61.7107748
12,8,5,30,67.3884238
12,8,6,30,84.122152
12,8,7,30,103.6203944
12,8,8,30,125.8863375
12,8,9,30,143.1543229
12,9,10,30,197.3788339
12,9,11,4,29.0453941
12,9,12,4,32.4475573
12,9,13,4,37.2538502
12,9,14,4,41.2271767
12,9,15,4,44.9459216
12,9,16,4,52.9049861
12,9,17,4,56.8450776
12,9,18,4,60.5820152
12,9,19,4,67.2176298
12,9,2,30,34.7150295
12,9,20,4,75.6587944
12,9,21,2,40.9557166
12,9,22,2,44.8395775
12,9,23,2,50.2302844
12,9,24,2,409.4284954
12,9,25,2,1260.8953656
12,9,26,2,1714.5995177
12,9,3,30,48.8357718
12,9,4,30,64.3278235
12,9,5,30,88.505511
12,9,6,30,104.3285142
12,9,7,30,125.3155652
12,9,8,30,143.8126487
12,9,9,30,169.8114505
13,10,10,30,297.8523953
13,10,11,4,50.6472799
13,10,12,4,49.4696602
13,10,13,4,56.2845189
13,10,14,4,63.9108263
13,10,15,4,67.6232969
13,10,16,4,75.702466
13,10,17,4,81.9786328
13,10,18,4,97.3135351
13,10,19,4,108.8368432
13,10,2,30,54.6925971
13,10,20,4,144.84516
13,10,21,2,1038.3413704
13,10,22,2,1700.5788363
13,10,3,30,75.8854042
13,10,4,30,98.7473636
13,10,5,30,131.5472091
13,10,6,30,160.1494599
13,10,7,30,190.3665346
13,10,8,30,221.6483943
13,10,9,30,259.4620984
13,11,10,30,347.4601404
13,11,11,4,51.4337705
13,11,12,4,56.7833809
13,11,13,4,62.6137575
13,11,14,4,71.7891693
13,11,15,4,79.1188014
13,11,16,4,88.4390131
13,11,17,4,99.359589
13,11,18,4,108.3396971
13,11,19,4,117.1303021
13,11,2,30,67.0333593
13,11,20,4,150.2596263
13,11,21,2,1325.8060238
13,11,22,2,1911.5535191
13,11,3,30,88.8860371
13,11,4,30,117.2412154
13,11,5,30,150.3496724
13,11,6,30,182.2964574
13,11,7,30,220.0784183
13,11,8,30,264.8660806
13,11,9,30,304.8554008
13,12,10,30,392.2828257
13,12,11,4,56.9810126
13,12,12,4,65.2722612
13,12,13,4,74.1796989
13,12,14,4,78.6585883
13,12,15,4,85.7735419
13,12,16,4,100.1526686
13,12,17,4,102.8763479
13,12,18,4,127.5976078
13,12,19,4,137.172186
13,12,2,30,95.0304723
13,12,20,4,152.5718381
13,12,21,2,1578.8059359
13,12,22,2,2037.6847081
13,12,3,30,103.2907754
13,12,4,30,134.9595219
13,12,5,30,166.0094603
13,12,6,30,207.7953853
13,12,7,30,248.7067517
13,12,8,30,294.133778
13,12,9,30,340.6585366
13,13,10,30,445.0573396
13,13,11,4,63.5294265
13,13,12,4,74.6318584
13,13,13,4,78.9625945
13,13,14,4,93.0105641
13,13,15,4,100.7253701
13,13,16,4,111.382572
13,13,17,4,121.2578966
13,13,18,4,133.5185398
13,13,19,4,139.4245459
13,13,2,30,217.6808066
13,13,20,4,203.7986943
13,13,21,2,1770.8235522
13,13,22,2,2127.3515331
13,13,3,30,120.6142643
13,13,4,30,158.0949898
13,13,5,30,197.0544828
13,13,6,30,243.8926761
13,13,7,30,290.4852769
13,13,8,30,342.3160172
13,13,9,30,396.7851241
13,14,10,2,32.3958974
13,14,11,2,35.6452722
13,14,12,2,39.4763827
13,14,13,2,44.1201685
13,14,14,2,50.3103497
13,14,15,2,54.7112714
13,14,16,2,59.8395558
13,14,17,2,67.6691631
13,14,18,2,75.2531888
13,14,19,2,83.9439122
13,14,2,2,7.9009636
13,14,20,2,92.2933602
13,14,21,2,1511.938572
13,14,22,2,2417.0914176
13,14,3,2,9.8629076
13,14,4,2,12.1612222
13,14,5,2,15.2065071
13,14,6,2,18.5594964
13,14,7,2,21.8403821
13,14,8,2,25.2282247
13,14,9,2,29.2846308
13,2,2,30,4.4725088
13,3,2,30,8.1412807
13,4,2,30,12.3567523
13,4,3,30,18.5484744
13,4,4,30,25.3664123
13,5,10,30,115.7268292
13,5,11,4,20.6035629
13,5,12,4,20.6899088
13,5,13,4,24.7064643
13,5,14,4,26.2541774
13,5,2,30,17.5546369
13,5,3,30,25.4842854
13,5,4,30,35.7447505
13,5,5,30,44.9553881
13,5,6,30,57.0077663
13,5,7,30,70.9258199
13,5,8,30,84.7852069
13,5,9,30,97.9169279
13,6,10,30,147.586822
13,6,11,4,22.8133384
13,6,12,4,25.4657542
13,6,13,4,28.7695726
13,6,14,4,32.7360627
13,6,15,4,39.5595551
13,6,16,4,41.5054788
13,6,2,30,24.2103985
13,6,3,30,33.7123211
13,6,4,30,46.5443301
13,6,5,30,59.1014227
13,6,6,30,74.2798651
13,6,7,30,90.3788817
13,6,8,30,116.4776773
13,6,9,30,127.3265004
13,7,10,30,182.3459465
13,7,11,4,27.3977288
13,7,12,4,34.349793
13,7,13,4,34.6321074
13,7,14,4,39.3337205
13,7,15,4,43.3648853
13,7,16,4,51.1262934
13,7,17,4,52.9040273
13,7,18,4,67.7790218
13,7,19,4,74.4450378
13,7,2,30,31.4954176
13,7,3,30,43.291079
13,7,4,30,57.2983665
13,7,5,30,73.6602457
13,7,6,30,90.3317652
13,7,7,30,110.1522821
13,7,8,30,133.3551069
13,7,9,30,156.5085366
13,8,10,30,213.3997015
13,8,11,4,32.7898678
13,8,12,4,36.9251026
13,8,13,4,41.4250187
13,8,14,4,47.2133866
13,8,15,4,52.2890247
13,8,16,4,63.9278889
13,8,17,4,66.58818
13,8,18,4,73.4653272
13,8,19,4,85.3592941
13,8,2,30,37.8688094
13,8,20,4,128.3023664
13,8,21,2,865.3346046
13,8,22,2,1259.1071651
13,8,3,30,63.2450945
13,8,4,30,73.6623014
13,8,5,30,88.5146404
13,8,6,30,110.8069467
13,8,7,30,137.3997233
13,8,8,30,159.259998
13,8,9,30,184.0136315
13,9,10,30,257.4214196
13,9,11,4,38.4810638
13,9,12,4,42.6584349
13,9,13,4,48.7795989
13,9,14,4,55.5732562
13,9,15,4,61.6492933
13,9,16,4,69.4653031
13,9,17,4,79.8525317
13,9,18,4,84.1403924
13,9,19,4,92.2061084
13,9,2,30,45.2254575
13,9,20,4,112.0060942
13,9,21,2,1183.387199
13,9,22,2,1456.7945494
13,9,3,30,63.658204
13,9,4,30,84.4486876
13,9,5,30,113.765307
13,9,6,30,134.5314959
13,9,7,30,165.6555392
13,9,8,30,191.2877909
13,9,9,30,222.6617034
14,10,10,30,389.187864
14,10,11,2,29.4400558
14,10,12,2,34.2122398
14,10,13,2,37.9944603
14,10,14,2,41.7499166
14,10,15,2,46.1117051
14,10,16,2,51.5037124
14,10,17,2,61.9617831
14,10,18,2,1252.5128867
14,10,19,2,1790.9824674
14,10,2,30,71.3404802
14,10,3,30,102.9450296
14,10,4,30,128.898728
14,10,5,30,166.1475245
14,10,6,30,208.5063782
14,10,7,30,246.332047
14,10,8,30,300.1215606
14,10,9,30,336.5611075
14,11,10,30,459.2657914
14,11,11,2,34.570313
14,11,12,2,39.4407992
14,11,13,2,41.2327404
14,11,14,2,47.2721546
14,11,15,2,53.3730415
14,11,16,2,62.3537893
14,11,17,2,70.6269604
14,11,18,2,1236.6838713
14,11,19,2,1898.9195506
14,11,2,30,85.7709469
14,11,3,30,115.986198
14,11,4,30,158.6189344
14,11,5,30,197.3535745
14,11,6,30,237.9575276
14,11,7,30,288.8710577
14,11,8,30,344.5631804
14,11,9,30,398.9551171
14,12,10,30,517.4930636
14,12,11,2,37.0966941
14,12,12,2,46.6880232
14,12,13,2,50.1327951
14,12,14,2,54.2284535
14,12,15,2,57.0059476
14,12,16,2,70.2736716
14,12,17,2,81.4425401
14,12,18,2,1102.214501
14,12,19,2,2016.7728141
14,12,2,30,124.5332349
14,12,3,30,144.7403605
14,12,4,30,178.6314734
14,12,5,30,222.8400437
14,12,6,30,271.7185676
14,12,7,30,322.3079183
14,12,8,30,381.7542552
14,12,9,30,446.6672589
14,13,10,30,602.5864583
14,13,11,2,43.1230336
14,13,12,2,51.3850837
14,13,13,2,53.8576716
14,13,14,2,59.8907129
14,13,15,2,69.2648843
14,13,16,2,76.6947418
14,13,17,2,91.2861126
14,13,18,2,1344.3073669
14,13,19,2,2404.8956128
14,13,2,30,288.1605076
14,13,3,30,165.0012132
14,13,4,30,215.6632137
14,13,5,30,265.0919837
14,13,6,30,324.8468028
14,13,7,30,386.0420321
14,13,8,30,454.4770006
14,13,9,30,524.0572177
14,14,10,2,43.6308498
14,14,11,2,49.0310035
14,14,12,2,57.4774122
14,14,13,2,61.4707202
14,14,14,2,66.7106857
14,14,15,2,77.4414388
14,14,16,2,85.381931
14,14,17,2,94.9248671
14,14,18,2,1963.8615249
14,14,19,2,2775.2943127
14,14,2,2,10.0257337
14,14,3,2,13.1631272
14,14,4,2,16.7307931
14,14,5,2,20.6306011
14,14,6,2,24.8168848
14,14,7,2,29.2983647
14,14,8,2,33.7948498
14,14,9,2,38.896892
14,2,2,30,5.5287842
14,3,2,30,10.4593114
14,4,2,30,15.8584776
14,4,3,30,23.6936857
14,4,4,30,32.4685731
14,5,10,30,154.6633018
14,5,11,2,13.3726467
14,5,12,2,14.4683622
14,5,13,2,16.4925039
14,5,14,2,17.6671619
14,5,2,30,22.4519254
14,5,3,30,32.9317509
14,5,4,30,45.1242783
14,5,5,30,58.1006159
14,5,6,30,74.603761
14,5,7,30,93.1821802
14,5,8,30,109.1410142
14,5,9,30,129.7263406
14,6,10,30,196.0054398
14,6,11,2,15.0224646
14,6,12,2,17.8944491
14,6,13,2,19.6931061
14,6,14,2,21.7628902
14,6,15,2,26.8926294
14,6,16,2,31.8965401
14,6,2,30,30.9343013
14,6,3,30,44.1447162
14,6,4,30,59.136752
14,6,5,30,76.7843866
14,6,6,30,96.7372911
14,6,7,30,119.3682575
14,6,8,30,139.0186639
14,6,9,30,166.9564135
14,7,10,30,246.0991289
14,7,11,2,18.1153223
14,7,12,2,21.5831951
14,7,13,2,23.3834191
14,7,14,2,26.2492452
14,7,15,2,30.7455088
14,7,16,2,34.3408842
14,7,17,2,49.2623843
14,7,18,2,762.5886991
14,7,2,30,39.5035878
14,7,3,30,54.9609414
14,7,4,30,74.0808143
14,7,5,30,94.6889185
14,7,6,30,120.9146109
14,7,7,30,148.9212452
14,7,8,30,177.8065393
14,7,9,30,207.604389
14,8,10,30,285.6921183
14,8,11,2,21.4566209
14,8,12,2,25.0486849
14,8,13,2,27.5747971
14,8,14,2,31.2514053
14,8,15,2,34.7323449
14,8,16,2,40.6421995
14,8,17,2,50.2080781
14,8,18,2,875.4527587
14,8,19,2,1264.4954833
14,8,2,30,48.9405445
14,8,3,30,77.5522654
14,8,4,30,93.1388242
14,8,5,30,118.6514543
14,8,6,30,146.8858282
14,8,7,30,179.9604154
14,8,8,30,205.6010253
14,8,9,30,243.7132081
14,9,10,30,339.0215699
14,9,11,2,25.1542506
14,9,12,2,29.4353755
14,9,13,2,33.5754582
14,9,14,2,37.4538135
14,9,15,2,43.0195052
14,9,16,2,47.0520153
14,9,17,2,54.2985216
14,9,18,2,836.1520886
14,9,19,2,1436.2056925
14,9,2,30,59.8074527
14,9,3,30,95.5694427
14,9,4,30,109.3880197
14,9,5,30,142.9370784
14,9,6,30,176.2214061
14,9,7,30,210.5351429
14,9,8,30,251.4089426
14,9,9,30,290.2177298
15,10,10,30,512.8260447
15,10,11,2,40.2823662
15,10,12,2,51.2933036
15,10,13,2,48.961673
15,10,14,2,56.1261889
15,10,15,2,68.5385623
15,10,16,2,1573.1955904
15,10,17,2,2185.0191407
15,10,2,30,90.5742744
15,10,3,30,133.3409901
15,10,4,30,171.4806948
15,10,5,30,219.1856128
15,10,6,30,268.8394687
15,10,7,30,319.6221969
15,10,8,30,370.4207721
15,10,9,30,442.7410456
15,11,10,30,591.0932252
15,11,11,2,45.7083405
15,11,12,2,49.0880705
15,11,13,2,54.0935393
15,11,14,2,64.568782
15,11,15,2,84.4135291
15,11,16,2,1708.8021139
15,11,17,2,2248.4391081
15,11,2,30,111.8792301
15,11,3,30,153.2418155
15,11,4,30,195.9143252
15,11,5,30,254.4482834
15,11,6,30,309.3829312
15,11,7,30,375.2443088
15,11,8,30,439.0934687
15,11,9,30,516.5888959
15,12,10,30,680.6974623
15,12,11,2,52.8261273
15,12,12,2,55.7331127
15,12,13,2,66.4271823
15,12,14,2,73.9228813
15,12,15,2,89.8851684
15,12,16,2,1581.7201673
15,12,17,2,2238.163047
15,12,2,30,173.9202875
15,12,3,30,188.789813
15,12,4,30,240.7008599
15,12,5,30,299.8059441
15,12,6,30,362.4458773
15,12,7,30,437.7543445
15,12,8,30,509.3109265
15,12,9,30,587.2000213
15,13,10,30,759.9306709
15,13,11,2,56.5242565
15,13,12,2,64.5361043
15,13,13,2,68.8299948
15,13,14,2,81.6223355
15,13,15,2,100.7734444
15,13,16,2,1928.4618678
15,13,17,2,2689.4764286
15,13,2,30,357.8033161
15,13,3,30,209.8632795
15,13,4,30,270.4635212
15,13,5,30,334.6917312
15,13,6,30,404.1472298
15,13,7,30,487.5027405
15,13,8,30,568.5117576
15,13,9,30,651.6363107
15,14,10,2,54.9747863
15,14,11,2,66.0942782
15,14,12,2,71.6835884
15,14,13,2,81.41932
15,14,14,2,93.3158648
15,14,15,2,116.2632307
15,14,16,2,2359.0383824
15,14,17,2,3164.4662803
15,14,2,2,14.235341
15,14,3,2,16.7194354
15,14,4,2,20.9320883
15,14,5,2,25.8863031
15,14,6,2,32.4532242
15,14,7,2,37.5479275
15,14,8,2,43.2823525
15,14,9,2,49.2669555
15,2,2,30,7.2647364
15,3,2,30,13.0452891
15,4,2,30,19.9752892
15,4,3,30,30.1358619
15,4,4,30,43.3192904
15,5,10,30,200.5922886
15,5,11,2,17.7946294
15,5,12,2,18.5630282
15,5,13,2,23.4579858
15,5,14,2,26.3982091
15,5,2,30,28.7605439
15,5,3,30,41.9253463
15,5,4,30,57.7998791
15,5,5,30,74.3453705
15,5,6,30,96.3805653
15,5,7,30,118.8762929
15,5,8,30,143.1755329
15,5,9,30,168.443987
15,6,10,30,253.0086237
15,6,11,2,20.4358116
15,6,12,2,23.9534989
15,6,13,2,27.1612912
15,6,14,2,35.1252666
15,6,15,2,41.5407801
15,6,16,2,732.9300346
15,6,2,30,40.8223053
15,6,3,30,56.5398347
15,6,4,30,74.6108693
15,6,5,30,96.7538023
15,6,6,30,124.2976083
15,6,7,30,152.713257
15,6,8,30,180.5000439
15,6,9,30,210.8899728
15,7,10,30,311.6831429
15,7,11,2,24.7398229
15,7,12,2,28.00928
15,7,13,2,30.9143153
15,7,14,2,37.2696984
15,7,15,2,46.1779079
15,7,16,2,930.1858971
15,7,17,2,1314.8492781
15,7,2,30,50.0604302
15,7,3,30,70.3278557
15,7,4,30,95.1049247
15,7,5,30,122.8664111
15,7,6,30,156.9655259
15,7,7,30,193.1799569
15,7,8,30,230.7463171
15,7,9,30,271.5579132
15,8,10,30,376.2643672
15,8,11,2,29.4757749
15,8,12,2,31.5301018
15,8,13,2,37.7714084
15,8,14,2,45.1448346
15,8,15,2,97.6132331
15,8,16,2,994.8556059
15,8,17,2,1492.3578462
15,8,2,30,69.9013902
15,8,3,30,90.4116579
15,8,4,30,118.9603935
15,8,5,30,153.4313153
15,8,6,30,188.13265
15,8,7,30,229.0977561
15,8,8,30,270.8235408
15,8,9,30,317.8531854
15,9,10,30,439.3810221
15,9,11,2,33.9090705
15,9,12,2,40.0238595
15,9,13,2,47.7882531
15,9,14,2,54.1844136
15,9,15,2,60.5678173
15,9,16,2,1080.5995933
15,9,17,2,1945.1245663
15,9,2,30,75.9430811
15,9,3,30,108.0558172
15,9,4,30,148.5440692
15,9,5,30,186.1567152
15,9,6,30,225.2829936
15,9,7,30,274.8903779
15,9,8,30,322.6223257
15,9,9,30,376.5427226
2,10,10,30,23.0271478
2,10,11,30,24.8835367
2,10,12,30,26.3564752
2,10,13,30,29.8428872
2,10,14,30,50.2521637
2,10,15,30,50.4614856
2,10,16,30,32.6556578
2,10,17,30,36.8268806
2,10,18,30,37.9325972
2,10,19,30,40.9532158
2,10,2,30,7.2092192
2,10,20,30,41.9702307
2,10,21,30,42.4403025
2,10,22,30,45.719525
2,10,23,30,48.0082103
2,10,24,30,47.9571467
2,10,25,30,52.7205561
2,10,26,30,52.1539607
2,10,27,30,58.3159878
2,10,28,30,55.6454949
2,10,29,30,59.805846
2,10,3,30,6.6054728
2,10,30,30,59.9343563
2,10,31,26,57.1364375
2,10,32,26,57.9592852
2,10,33,26,57.573156
2,10,34,26,60.1699903
2,10,35,26,61.2093126
2,10,36,26,62.9566836
2,10,37,26,64.9516002
2,10,38,26,66.53084
2,10,39,26,71.5912059
2,10,4,30,10.9805419
2,10,40,26,68.9728498
2,10,41,2,5.9476701
2,10,42,2,6.2562538
2,10,43,2,6.4442039
2,10,5,30,11.6423375
2,10,6,30,13.4724758
2,10,7,30,15.4479661
2,10,8,30,26.9734594
2,10,9,30,20.0297576
2,11,10,30,24.5674168
2,11,11,30,26.9273033
2,11,12,30,26.9685447
2,11,13,30,31.8432924
2,11,14,30,34.3888228
2,11,15,30,56.6144874
2,11,16,30,36.4159216
2,11,17,30,41.7773522
2,11,18,30,42.0771361
2,11,19,30,44.8320113
2,11,2,30,11.8366554
2,11,20,30,45.2795112
2,11,21,30,50.2312835
2,11,22,30,49.4262301
2,11,23,30,55.3723277
2,11,24,30,58.2047304
2,11,25,30,56.2454553
2,11,26,30,60.6843037
2,11,27,30,60.7700575
2,11,28,30,63.8994928
2,11,29,30,68.6354433
2,11,3,30,7.2565271
2,11,30,30,67.4553702
2,11,31,26,68.1838136
2,11,32,26,66.0884566
2,11,33,26,62.8474559
2,11,34,26,69.9568236
2,11,35,26,68.5095517
2,11,36,26,71.2100895
2,11,37,26,71.0990614
2,11,38,26,78.8551505
2,11,39,26,76.726955
2,11,4,30,9.0809956
2,11,40,26,87.3060613
2,11,41,2,6.3522834
2,11,42,2,6.5154014
2,11,43,2,7.1267515
2,11,44,2,7.355897
2,11,45,2,9.3025134
2,11,46,2,8.3499443
2,11,47,2,8.5128141
2,11,48,2,11.0963299
2,11,49,2,8.9697823
2,11,5,30,11.9310063
2,11,50,2,10.1370364
2,11,51,2,11.3722654
2,11,52,2,14.0073555
2,11,53,2,11.857049
2,11,54,2,11.6653223
2,11,6,30,16.5703697
2,11,7,30,15.8816124
2,11,8,30,19.4100231
2,11,9,30,20.3542998
2,12,10,30,25.4877167
2,12,11,30,26.7813934
2,12,12,30,31.4803523
2,12,13,30,34.8546875
2,12,14,30,36.7635596
2,12,15,30,37.449545
2,12,16,30,39.9048288
2,12,17,30,44.0734447
2,12,18,30,46.336654
2,12,19,30,58.5723591
2,12,2,30,13.5567738
2,12,20,30,52.7380171
2,12,21,30,51.8757741
2,12,22,30,75.8250123
2,12,23,30,58.8981343
2,12,24,30,64.6228535
2,12,25,30,61.7461978
2,12,26,30,64.819065
2,12,27,30,72.1989263
2,12,28,30,68.9258706
2,12,29,30,76.9461264
2,12,3,30,12.3644913
2,12,30,30,73.7504389
2,12,31,26,73.4742746
2,12,32,26,68.4920436
2,12,33,26,76.9877262
2,12,34,26,72.857582
2,12,35,26,80.695758
2,12,36,26,79.4440307
2,12,37,26,85.5557094
2,12,38,26,81.6277427
2,12,39,26,90.5191776
2,12,4,30,10.5471935
2,12,40,26,85.7698958
2,12,41,2,8.2125371
2,12,42,2,7.5761545
2,12,43,2,7.8894015
2,12,44,2,7.6691327
2,12,45,2,8.2307201
2,12,46,2,8.4315799
2,12,47,2,9.1731588
2,12,48,2,9.9005666
2,12,49,2,10.0003572
2,12,5,30,12.5056354
2,12,50,2,8.6004271
2,12,51,2,9.0142501
2,12,52,2,9.3950338
2,12,53,2,9.3981565
2,12,54,2,11.142496
2,12,55,2,10.2276002
2,12,56,2,9.9684959
2,12,57,2,10.7980934
2,12,58,2,11.0318249
2,12,59,2,12.5887062
2,12,6,30,14.7524618
2,12,60,2,11.4953439
2,12,61,2,11.5709405
2,12,62,2,10.5117039
2,12,63,2,11.1492284
2,12,64,2,10.5511063
2,12,65,2,11.3247621
2,12,66,2,12.0446544
2,12,67,2,11.1600492
2,12,68,2,12.4269303
2,12,69,2,12.5351142
2,12,7,30,17.2171743
2,12,70,2,11.9911514
2,12,71,2,12.6607454
2,12,72,2,12.8775374
2,12,73,2,15.1787834
2,12,74,2,12.9829882
2,12,75,2,13.995921
2,12,76,2,15.631246
2,12,77,2,14.539764
2,12,78,2,14.0810353
2,12,79,2,19.5560934
2,12,8,30,19.6268835
2,12,80,2,14.137167
2,12,9,30,22.108039
2,13,10,30,26.9919497
2,13,11,30,29.5399707
2,13,12,30,32.2324684
2,13,13,30,34.7073701
2,13,14,30,38.0724355
2,13,15,30,42.6298917
2,13,16,30,43.0720699
2,13,17,30,48.5029535
2,13,18,30,51.0493864
2,13,19,30,51.1682618
2,13,2,30,19.3460096
2,13,20,30,57.8365768
2,13,21,30,56.1856525
2,13,22,30,59.6418356
2,13,23,30,64.6551187
2,13,24,30,64.7020896
2,13,25,30,66.9116221
2,13,26,30,73.705299
2,13,27,30,75.2715591
2,13,28,30,81.1735779
2,13,29,30,77.471526
2,13,3,30,29.3834357
2,13,30,30,80.2488076
2,13,31,26,72.2656661
2,13,32,26,73.9631781
2,13,33,26,76.4753518
2,13,34,26,78.7882732
2,13,35,26,84.2779102
